ClassName,Name,Description,DefaultValue,Required
org.openapitools.codegen.languages.JavaJerseyServerCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,implFolder,folder for generated implementation code,,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,title,a title describing the application,,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,serverPort,The port on which the server should be started,,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,library,library template (sub-template) to use,,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,supportJava6,Whether to support Java6 with the Jersey1/2 library.,,
org.openapitools.codegen.languages.JavaJerseyServerCodegen,useTags,use tags for creating interface and controller classnames,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,implFolder,folder for generated implementation code,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,title,a title describing the application,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,serverPort,The port on which the server should be started,,
org.openapitools.codegen.languages.JavaMSF4JServerCodegen,library,library template (sub-template) to use,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,basePackage,base package for java source code,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,serviceName,Service Name,,
org.openapitools.codegen.languages.JavaPKMSTServerCodegen,title,server title name or client service name,,
